ID	strand	type	start	end	seq_id	neighbours
PF3D7_1212200	-	protein_coding_gene	539788	543197	Pf3D7_12_v3	[]
PF3D7_1212300	+	protein_coding_gene	543385	549255	Pf3D7_12_v3	[]
PF3D7_1212400	+	protein_coding_gene	549734	551279	Pf3D7_12_v3	[]
PF3D7_1212500	-	protein_coding_gene	551620	554600	Pf3D7_12_v3	[]
PF3D7_1212600	-	protein_coding_gene	555503	556924	Pf3D7_12_v3	[]
PF3D7_1212700	-	protein_coding_gene	557007	564177	Pf3D7_12_v3	[]
PF3D7_1212800	+	protein_coding_gene	565355	568225	Pf3D7_12_v3	['PF3D7_1212900']
PF3D7_1212900	-	protein_coding_gene	568097	573525	Pf3D7_12_v3	['PF3D7_1212800']
PF3D7_1213000	+	ncRNA_gene	575540	576292	Pf3D7_12_v3	[]
PF3D7_1213100	-	ncRNA_gene	576417	576580	Pf3D7_12_v3	[]
PF3D7_1213200	+	protein_coding_gene	577198	578445	Pf3D7_12_v3	[]
PF3D7_1213300	-	protein_coding_gene	578470	578917	Pf3D7_12_v3	[]
PF3D7_1213400	-	protein_coding_gene	579595	581325	Pf3D7_12_v3	[]
PF3D7_1213500	+	protein_coding_gene	583089	585323	Pf3D7_12_v3	[]
PF3D7_1213600	+	protein_coding_gene	586314	587973	Pf3D7_12_v3	['PF3D7_1213700']
PF3D7_1213700	-	protein_coding_gene	587716	589185	Pf3D7_12_v3	['PF3D7_1213600']
PF3D7_1213800	-	protein_coding_gene	589729	593777	Pf3D7_12_v3	[]
PF3D7_1213900	-	protein_coding_gene	594197	598788	Pf3D7_12_v3	[]
PF3D7_1214000	-	protein_coding_gene	598933	602185	Pf3D7_12_v3	[]
PF3D7_1214100	+	protein_coding_gene	602281	607441	Pf3D7_12_v3	['PF3D7_1214200']
PF3D7_1214200	-	protein_coding_gene	606589	608091	Pf3D7_12_v3	['PF3D7_1214100']
PF3D7_1214300	-	protein_coding_gene	608122	610094	Pf3D7_12_v3	[]
PF3D7_1214400	-	protein_coding_gene	610135	611142	Pf3D7_12_v3	[]
PF3D7_1214500	+	protein_coding_gene	611272	613482	Pf3D7_12_v3	['PF3D7_1214600']
PF3D7_1214600	-	protein_coding_gene	613217	614983	Pf3D7_12_v3	['PF3D7_1214500', 'PF3D7_1214700']
PF3D7_1214700	+	protein_coding_gene	614967	616351	Pf3D7_12_v3	['PF3D7_1214600']
PF3D7_1214800	+	protein_coding_gene	616536	617998	Pf3D7_12_v3	[]
PF3D7_1214900	+	protein_coding_gene	618456	620194	Pf3D7_12_v3	[]
PF3D7_1215000	+	protein_coding_gene	620648	622089	Pf3D7_12_v3	[]
PF3D7_1215100	+	protein_coding_gene	622520	626579	Pf3D7_12_v3	[]
PF3D7_1215200	+	protein_coding_gene	626798	628578	Pf3D7_12_v3	[]
PF3D7_1215300	-	protein_coding_gene	628691	629995	Pf3D7_12_v3	[]
PF3D7_1215400	-	protein_coding_gene	630962	633621	Pf3D7_12_v3	[]
PF3D7_1215500	-	protein_coding_gene	633892	634545	Pf3D7_12_v3	[]
PF3D7_1215600	+	protein_coding_gene	635035	635495	Pf3D7_12_v3	[]
PF3D7_1215700	-	protein_coding_gene	635538	638879	Pf3D7_12_v3	[]
PF3D7_1215800	+	protein_coding_gene	639395	640495	Pf3D7_12_v3	[]
PF3D7_1215900	+	protein_coding_gene	641233	643840	Pf3D7_12_v3	[]
PF3D7_1216000	+	protein_coding_gene	644215	646624	Pf3D7_12_v3	[]
PF3D7_1216100	+	protein_coding_gene	646979	647860	Pf3D7_12_v3	[]
PF3D7_1216200	+	protein_coding_gene	647969	650704	Pf3D7_12_v3	[]
PF3D7_1216300	-	protein_coding_gene	651074	652591	Pf3D7_12_v3	[]
PF3D7_1216400	+	protein_coding_gene	653412	656584	Pf3D7_12_v3	[]
PF3D7_1216500	-	protein_coding_gene	656653	658519	Pf3D7_12_v3	[]
PF3D7_1216600	-	protein_coding_gene	659738	660286	Pf3D7_12_v3	[]
PF3D7_1216700	+	protein_coding_gene	663061	666282	Pf3D7_12_v3	[]
PF3D7_1216800	+	ncRNA_gene	666884	666955	Pf3D7_12_v3	[]
PF3D7_1216900	+	protein_coding_gene	668256	674672	Pf3D7_12_v3	['PF3D7_1217000']
PF3D7_1217000	-	protein_coding_gene	674321	675112	Pf3D7_12_v3	['PF3D7_1216900']
PF3D7_1217100	-	protein_coding_gene	675170	677609	Pf3D7_12_v3	[]
PF3D7_1217200	+	protein_coding_gene	678393	682293	Pf3D7_12_v3	[]
PF3D7_1217300	+	protein_coding_gene	682326	686101	Pf3D7_12_v3	['PF3D7_1217400']
PF3D7_1217400	-	protein_coding_gene	685730	689481	Pf3D7_12_v3	['PF3D7_1217300']
PF3D7_1217500	+	protein_coding_gene	691395	694623	Pf3D7_12_v3	[]
PF3D7_1217600	+	protein_coding_gene	695559	696455	Pf3D7_12_v3	['PF3D7_1217700']
PF3D7_1217700	-	protein_coding_gene	696397	698457	Pf3D7_12_v3	['PF3D7_1217600']
PF3D7_1217800	-	protein_coding_gene	698771	699388	Pf3D7_12_v3	[]
PF3D7_1217900	+	protein_coding_gene	700202	702357	Pf3D7_12_v3	[]
PF3D7_1218000	+	protein_coding_gene	703859	706124	Pf3D7_12_v3	[]
PF3D7_1218100	+	protein_coding_gene	706227	708196	Pf3D7_12_v3	[]
PF3D7_1218200	-	protein_coding_gene	708394	715718	Pf3D7_12_v3	[]
PF3D7_1218300	+	protein_coding_gene	716700	720665	Pf3D7_12_v3	['PF3D7_1218400']
PF3D7_1218400	-	protein_coding_gene	720516	724845	Pf3D7_12_v3	['PF3D7_1218300']
PF3D7_1218500	-	protein_coding_gene	725394	730447	Pf3D7_12_v3	[]
PF3D7_1218600	-	protein_coding_gene	731430	735541	Pf3D7_12_v3	[]
PF3D7_1218700	-	protein_coding_gene	736335	737825	Pf3D7_12_v3	[]
PF3D7_1218800	-	protein_coding_gene	737900	740324	Pf3D7_12_v3	[]
PF3D7_1218900	-	protein_coding_gene	740675	743452	Pf3D7_12_v3	[]
PF3D7_1219000	+	protein_coding_gene	744724	756058	Pf3D7_12_v3	[]
PF3D7_1219100	+	protein_coding_gene	757218	764201	Pf3D7_12_v3	[]
PF3D7_1219200	+	pseudogene	764448	765151	Pf3D7_12_v3	[]
PF3D7_1219300	-	protein_coding_gene	766654	774197	Pf3D7_12_v3	[]
PF3D7_1219400	-	pseudogene	776510	779933	Pf3D7_12_v3	[]
PF3D7_1219500	+	pseudogene	784018	784830	Pf3D7_12_v3	[]
PF3D7_1219600	-	protein_coding_gene	785247	791068	Pf3D7_12_v3	[]
PF3D7_1219700	-	protein_coding_gene	792877	793449	Pf3D7_12_v3	[]
PF3D7_1219800	+	protein_coding_gene	795157	795318	Pf3D7_12_v3	[]
PF3D7_1219900	+	protein_coding_gene	796233	797465	Pf3D7_12_v3	[]
PF3D7_1220000	-	protein_coding_gene	798304	799611	Pf3D7_12_v3	[]
PF3D7_1220100	+	protein_coding_gene	801760	804675	Pf3D7_12_v3	[]
PF3D7_1220200	-	pseudogene	804963	806698	Pf3D7_12_v3	[]
PF3D7_1220300	+	protein_coding_gene	807101	816204	Pf3D7_12_v3	[]
PF3D7_1220400	+	protein_coding_gene	816430	819402	Pf3D7_12_v3	['PF3D7_1220500']
PF3D7_1220500	-	protein_coding_gene	818360	819893	Pf3D7_12_v3	['PF3D7_1220400']
PF3D7_1220600	+	protein_coding_gene	820586	822198	Pf3D7_12_v3	[]
PF3D7_1220700	-	protein_coding_gene	822958	827712	Pf3D7_12_v3	[]
PF3D7_1220900	-	protein_coding_gene	830802	833569	Pf3D7_12_v3	[]
PF3D7_1221000	-	protein_coding_gene	836836	845991	Pf3D7_12_v3	[]
PF3D7_1221100	+	protein_coding_gene	846961	849446	Pf3D7_12_v3	[]
PF3D7_1221200	+	protein_coding_gene	849634	850735	Pf3D7_12_v3	[]
PF3D7_1221300	-	protein_coding_gene	850987	855507	Pf3D7_12_v3	[]
PF3D7_1221400	+	protein_coding_gene	856817	859199	Pf3D7_12_v3	[]
PF3D7_1221500	+	protein_coding_gene	859958	863117	Pf3D7_12_v3	[]
PF3D7_1221600	+	protein_coding_gene	863593	865537	Pf3D7_12_v3	[]
PF3D7_1221700	+	protein_coding_gene	865726	868762	Pf3D7_12_v3	[]
PF3D7_1221800	+	protein_coding_gene	868784	872311	Pf3D7_12_v3	['PF3D7_1221900']
PF3D7_1221900	-	protein_coding_gene	871737	876247	Pf3D7_12_v3	['PF3D7_1221800']
PF3D7_1222000	-	protein_coding_gene	876916	878625	Pf3D7_12_v3	[]
PF3D7_1222100	-	protein_coding_gene	879217	881186	Pf3D7_12_v3	[]
PF3D7_1222200	-	ncRNA_gene	881970	882114	Pf3D7_12_v3	[]
PF3D7_1222300	-	protein_coding_gene	882766	886332	Pf3D7_12_v3	[]
PF3D7_1222400	+	protein_coding_gene	888822	898655	Pf3D7_12_v3	[]
PF3D7_1222500	-	protein_coding_gene	898838	903247	Pf3D7_12_v3	[]
PF3D7_1222600	+	protein_coding_gene	906714	914983	Pf3D7_12_v3	[]
PF3D7_1222700	+	protein_coding_gene	918280	920560	Pf3D7_12_v3	['PF3D7_1222800']
PF3D7_1222800	-	protein_coding_gene	919948	922798	Pf3D7_12_v3	['PF3D7_1222700']
PF3D7_1222900	+	protein_coding_gene	923314	925896	Pf3D7_12_v3	['PF3D7_1223000']
PF3D7_1223000	-	protein_coding_gene	925090	926708	Pf3D7_12_v3	['PF3D7_1222900']
PF3D7_1223100	-	protein_coding_gene	927063	930026	Pf3D7_12_v3	[]
PF3D7_1223200	+	protein_coding_gene	932071	934404	Pf3D7_12_v3	[]
PF3D7_1223300	-	protein_coding_gene	934432	938673	Pf3D7_12_v3	[]
PF3D7_1223400	+	protein_coding_gene	939816	947433	Pf3D7_12_v3	['PF3D7_1223500']
PF3D7_1223500	-	protein_coding_gene	946864	961465	Pf3D7_12_v3	['PF3D7_1223400']
PF3D7_1223600	-	protein_coding_gene	962262	968275	Pf3D7_12_v3	[]
PF3D7_1223700	+	protein_coding_gene	968562	970710	Pf3D7_12_v3	[]
PF3D7_1223800	+	protein_coding_gene	971186	972341	Pf3D7_12_v3	[]
PF3D7_1223900	-	protein_coding_gene	972357	973920	Pf3D7_12_v3	[]
PF3D7_1224000	+	protein_coding_gene	974226	976097	Pf3D7_12_v3	['PF3D7_1224100']
PF3D7_1224100	-	protein_coding_gene	975744	979052	Pf3D7_12_v3	['PF3D7_1224000']
PF3D7_1224200	+	protein_coding_gene	981063	984811	Pf3D7_12_v3	[]
PF3D7_1224300	+	protein_coding_gene	985545	993212	Pf3D7_12_v3	[]
PF3D7_1224400	+	protein_coding_gene	993227	996884	Pf3D7_12_v3	[]
PF3D7_1224500	+	protein_coding_gene	997441	1000427	Pf3D7_12_v3	['PF3D7_1224600']
PF3D7_1224600	-	protein_coding_gene	1000407	1002443	Pf3D7_12_v3	['PF3D7_1224500']
PF3D7_1224700	-	protein_coding_gene	1002756	1008521	Pf3D7_12_v3	[]
PF3D7_1224800	+	protein_coding_gene	1008635	1010588	Pf3D7_12_v3	[]
PF3D7_1224900	-	protein_coding_gene	1010680	1011767	Pf3D7_12_v3	[]
PF3D7_1225000	-	protein_coding_gene	1012310	1017848	Pf3D7_12_v3	[]
PF3D7_1225100	+	protein_coding_gene	1018351	1024017	Pf3D7_12_v3	[]
PF3D7_1225200	-	protein_coding_gene	1024322	1028668	Pf3D7_12_v3	[]
PF3D7_1225300	+	protein_coding_gene	1029020	1031737	Pf3D7_12_v3	['PF3D7_1225400']
PF3D7_1225400	-	protein_coding_gene	1031628	1032790	Pf3D7_12_v3	['PF3D7_1225300']
PF3D7_1225500	+	protein_coding_gene	1033173	1035379	Pf3D7_12_v3	['PF3D7_1225600']
PF3D7_1225600	-	protein_coding_gene	1034857	1038418	Pf3D7_12_v3	['PF3D7_1225500']
PF3D7_1225700	-	protein_coding_gene	1038977	1044259	Pf3D7_12_v3	[]
PF3D7_1225800	+	protein_coding_gene	1044957	1050130	Pf3D7_12_v3	[]
PF3D7_1225900	-	protein_coding_gene	1050169	1053192	Pf3D7_12_v3	[]
PF3D7_1226000	-	protein_coding_gene	1053194	1056616	Pf3D7_12_v3	[]
PF3D7_1226100	+	protein_coding_gene	1057390	1059654	Pf3D7_12_v3	['PF3D7_1226200']
PF3D7_1226200	-	protein_coding_gene	1059280	1064008	Pf3D7_12_v3	['PF3D7_1226100']
PF3D7_1226300	+	protein_coding_gene	1064286	1066800	Pf3D7_12_v3	[]
PF3D7_1226400	-	protein_coding_gene	1067269	1071520	Pf3D7_12_v3	[]
PF3D7_1226500	+	protein_coding_gene	1072459	1076976	Pf3D7_12_v3	[]
PF3D7_1226600	-	protein_coding_gene	1077568	1079040	Pf3D7_12_v3	[]
PF3D7_1226700	+	protein_coding_gene	1079971	1083396	Pf3D7_12_v3	[]
PF3D7_1226800	+	protein_coding_gene	1083776	1087560	Pf3D7_12_v3	[]
PF3D7_1226900	-	protein_coding_gene	1088291	1090085	Pf3D7_12_v3	[]
PF3D7_1227000	-	protein_coding_gene	1091142	1092853	Pf3D7_12_v3	[]
PF3D7_1227100	-	protein_coding_gene	1092884	1096419	Pf3D7_12_v3	[]
PF3D7_1227200	+	protein_coding_gene	1097031	1105221	Pf3D7_12_v3	[]
PF3D7_1227300	+	protein_coding_gene	1105251	1108739	Pf3D7_12_v3	[]
PF3D7_1227400	-	protein_coding_gene	1108744	1112924	Pf3D7_12_v3	[]
PF3D7_1227500	-	protein_coding_gene	1113526	1122666	Pf3D7_12_v3	[]
PF3D7_1227600	+	protein_coding_gene	1123758	1128688	Pf3D7_12_v3	[]
PF3D7_1227700	-	protein_coding_gene	1128715	1133372	Pf3D7_12_v3	[]
PF3D7_1227800	-	protein_coding_gene	1133799	1137718	Pf3D7_12_v3	[]
PF3D7_1227900	+	protein_coding_gene	1138391	1140356	Pf3D7_12_v3	[]
PF3D7_1228000	+	protein_coding_gene	1140794	1142233	Pf3D7_12_v3	['PF3D7_1228100']
PF3D7_1228100	-	protein_coding_gene	1141583	1143194	Pf3D7_12_v3	['PF3D7_1228000']
PF3D7_1228200	+	protein_coding_gene	1143645	1146406	Pf3D7_12_v3	[]
PF3D7_1228300	+	protein_coding_gene	1147010	1152807	Pf3D7_12_v3	[]
PF3D7_1228400	+	protein_coding_gene	1152821	1158131	Pf3D7_12_v3	[]
PF3D7_1228500	+	protein_coding_gene	1158372	1160646	Pf3D7_12_v3	[]
PF3D7_1228600	-	protein_coding_gene	1160654	1163264	Pf3D7_12_v3	[]
PF3D7_1228700	+	protein_coding_gene	1164781	1169629	Pf3D7_12_v3	['PF3D7_1228800']
PF3D7_1228800	-	protein_coding_gene	1169145	1179868	Pf3D7_12_v3	['PF3D7_1228700']
PF3D7_1228900	-	protein_coding_gene	1180404	1185971	Pf3D7_12_v3	[]
PF3D7_1229000	+	protein_coding_gene	1186132	1192040	Pf3D7_12_v3	[]
PF3D7_1229100	-	protein_coding_gene	1192185	1202986	Pf3D7_12_v3	[]
PF3D7_1229200	+	ncRNA_gene	1203582	1204752	Pf3D7_12_v3	[]
PF3D7_1229300	+	protein_coding_gene	1204991	1208108	Pf3D7_12_v3	[]
PF3D7_1229400	+	protein_coding_gene	1208198	1209870	Pf3D7_12_v3	[]
PF3D7_1229500	+	protein_coding_gene	1210828	1214240	Pf3D7_12_v3	['PF3D7_1229600']
PF3D7_1229600	-	protein_coding_gene	1213472	1217959	Pf3D7_12_v3	['PF3D7_1229500']
PF3D7_1229700	+	protein_coding_gene	1217961	1219134	Pf3D7_12_v3	['PF3D7_1229800']
PF3D7_1229800	-	protein_coding_gene	1218464	1227615	Pf3D7_12_v3	['PF3D7_1229700']
PF3D7_1229900	-	protein_coding_gene	1227925	1233204	Pf3D7_12_v3	[]
PF3D7_1230000	+	protein_coding_gene	1233352	1241605	Pf3D7_12_v3	[]
PF3D7_1230100	-	protein_coding_gene	1241879	1243601	Pf3D7_12_v3	[]
PF3D7_1230200	+	pseudogene	1245535	1249170	Pf3D7_12_v3	[]
PF3D7_1230300	-	protein_coding_gene	1249652	1250988	Pf3D7_12_v3	[]
PF3D7_1230400	-	protein_coding_gene	1251464	1253144	Pf3D7_12_v3	[]
PF3D7_1230500	-	protein_coding_gene	1253486	1255841	Pf3D7_12_v3	[]
PF3D7_1230600	+	protein_coding_gene	1256554	1258824	Pf3D7_12_v3	[]
PF3D7_1230700	+	protein_coding_gene	1258922	1262608	Pf3D7_12_v3	[]
PF3D7_1230800	+	protein_coding_gene	1263243	1266561	Pf3D7_12_v3	[]
PF3D7_1230900	+	protein_coding_gene	1266588	1270610	Pf3D7_12_v3	[]
PF3D7_1231000	+	protein_coding_gene	1270895	1274974	Pf3D7_12_v3	[]
PF3D7_1231100	+	protein_coding_gene	1275574	1278214	Pf3D7_12_v3	['PF3D7_1231200']
PF3D7_1231200	-	protein_coding_gene	1278090	1280048	Pf3D7_12_v3	['PF3D7_1231100']
PF3D7_1231300	-	protein_coding_gene	1286273	1289606	Pf3D7_12_v3	[]
PF3D7_1231400	-	protein_coding_gene	1290102	1297082	Pf3D7_12_v3	[]
PF3D7_1231500	+	protein_coding_gene	1298137	1300451	Pf3D7_12_v3	[]
PF3D7_1231600	-	protein_coding_gene	1300633	1305728	Pf3D7_12_v3	[]
PF3D7_1231700	-	protein_coding_gene	1305782	1307427	Pf3D7_12_v3	[]
PF3D7_1231800	+	protein_coding_gene	1312553	1320504	Pf3D7_12_v3	[]
PF3D7_1231900	+	protein_coding_gene	1321669	1325580	Pf3D7_12_v3	['PF3D7_1232000']
PF3D7_1232000	-	protein_coding_gene	1325076	1328093	Pf3D7_12_v3	['PF3D7_1231900']
PF3D7_1232100	-	protein_coding_gene	1328121	1332034	Pf3D7_12_v3	[]
PF3D7_1232200	+	protein_coding_gene	1332463	1334896	Pf3D7_12_v3	[]
PF3D7_1232300	+	protein_coding_gene	1335579	1337655	Pf3D7_12_v3	['PF3D7_1232400']
PF3D7_1232400	-	protein_coding_gene	1337106	1338824	Pf3D7_12_v3	['PF3D7_1232300']
PF3D7_1232500	-	protein_coding_gene	1339320	1343378	Pf3D7_12_v3	[]
PF3D7_1232600	+	protein_coding_gene	1344039	1345894	Pf3D7_12_v3	[]
PF3D7_1232700	+	protein_coding_gene	1345905	1351253	Pf3D7_12_v3	['PF3D7_1232800']
PF3D7_1232800	-	protein_coding_gene	1350597	1351366	Pf3D7_12_v3	['PF3D7_1232700']
PF3D7_1232900	-	protein_coding_gene	1351394	1355027	Pf3D7_12_v3	[]
PF3D7_1233000	-	protein_coding_gene	1355049	1358076	Pf3D7_12_v3	[]
PF3D7_1233050	+	protein_coding_gene	1358501	1358732	Pf3D7_12_v3	[]
PF3D7_1233100	+	protein_coding_gene	1359169	1360369	Pf3D7_12_v3	['PF3D7_1233200']
PF3D7_1233200	-	protein_coding_gene	1360158	1373410	Pf3D7_12_v3	['PF3D7_1233100']
PF3D7_1233300	+	protein_coding_gene	1375225	1379661	Pf3D7_12_v3	[]
PF3D7_1233400	-	protein_coding_gene	1379747	1383501	Pf3D7_12_v3	['PF3D7_1233600']
PF3D7_1233600	+	protein_coding_gene	1383267	1402631	Pf3D7_12_v3	['PF3D7_1233400']
PF3D7_1233700	+	protein_coding_gene	1402635	1405063	Pf3D7_12_v3	['PF3D7_1233800']
PF3D7_1233800	-	protein_coding_gene	1405062	1406293	Pf3D7_12_v3	['PF3D7_1233700']
PF3D7_1233900	+	protein_coding_gene	1407068	1411277	Pf3D7_12_v3	[]
PF3D7_1234000	-	protein_coding_gene	1411288	1413290	Pf3D7_12_v3	[]
PF3D7_1234100	+	protein_coding_gene	1414349	1426825	Pf3D7_12_v3	[]
PF3D7_1234200	+	pseudogene	1427398	1433600	Pf3D7_12_v3	[]
PF3D7_1234300	-	protein_coding_gene	1433803	1436007	Pf3D7_12_v3	[]
PF3D7_1234400	-	protein_coding_gene	1436790	1439349	Pf3D7_12_v3	[]
PF3D7_1234500	-	protein_coding_gene	1439751	1441606	Pf3D7_12_v3	[]
PF3D7_1234600	-	protein_coding_gene	1441736	1445572	Pf3D7_12_v3	[]
PF3D7_1234700	-	protein_coding_gene	1446207	1450552	Pf3D7_12_v3	[]
PF3D7_1234800	+	protein_coding_gene	1451196	1457549	Pf3D7_12_v3	[]
PF3D7_1234900	+	protein_coding_gene	1457876	1459667	Pf3D7_12_v3	[]
PF3D7_1235000	+	protein_coding_gene	1459834	1461486	Pf3D7_12_v3	[]
PF3D7_1235100	-	protein_coding_gene	1461824	1462824	Pf3D7_12_v3	[]
PF3D7_1235200	-	protein_coding_gene	1463659	1468189	Pf3D7_12_v3	[]
PF3D7_1235300	+	protein_coding_gene	1469044	1476429	Pf3D7_12_v3	[]
PF3D7_1235400	-	protein_coding_gene	1476470	1480044	Pf3D7_12_v3	[]
PF3D7_1235500	+	protein_coding_gene	1480516	1482959	Pf3D7_12_v3	[]
PF3D7_1235600	+	protein_coding_gene	1483501	1486097	Pf3D7_12_v3	[]
PF3D7_1235700	+	protein_coding_gene	1486145	1489166	Pf3D7_12_v3	[]
PF3D7_1235800	-	protein_coding_gene	1489319	1497065	Pf3D7_12_v3	[]
PF3D7_1235900	-	protein_coding_gene	1497148	1502048	Pf3D7_12_v3	[]
PF3D7_1236000	+	protein_coding_gene	1502375	1504236	Pf3D7_12_v3	[]
PF3D7_1236100	-	protein_coding_gene	1506849	1509721	Pf3D7_12_v3	[]
PF3D7_1236200	-	protein_coding_gene	1511204	1519141	Pf3D7_12_v3	[]
PF3D7_1236300	+	protein_coding_gene	1519935	1521979	Pf3D7_12_v3	[]
PF3D7_1236400	+	protein_coding_gene	1522104	1524968	Pf3D7_12_v3	[]
PF3D7_1236500	-	protein_coding_gene	1525407	1526216	Pf3D7_12_v3	[]
PF3D7_1236600	-	protein_coding_gene	1527455	1528034	Pf3D7_12_v3	[]
PF3D7_1236650	+	protein_coding_gene	1529134	1529453	Pf3D7_12_v3	[]
PF3D7_1236700	-	protein_coding_gene	1529471	1531643	Pf3D7_12_v3	[]
PF3D7_1236800	+	protein_coding_gene	1531958	1534077	Pf3D7_12_v3	['PF3D7_1236900']
PF3D7_1236900	-	protein_coding_gene	1531662	1536229	Pf3D7_12_v3	[]
PF3D7_1237000	+	protein_coding_gene	1537454	1540646	Pf3D7_12_v3	['PF3D7_1237100']
PF3D7_1237100	-	protein_coding_gene	1540473	1549441	Pf3D7_12_v3	['PF3D7_1237000']
PF3D7_1237200	+	protein_coding_gene	1549880	1556401	Pf3D7_12_v3	['PF3D7_1237300']
PF3D7_1237300	-	protein_coding_gene	1556299	1557617	Pf3D7_12_v3	['PF3D7_1237200']
PF3D7_1237400	+	protein_coding_gene	1558660	1560695	Pf3D7_12_v3	[]
PF3D7_1237500	-	protein_coding_gene	1560900	1567860	Pf3D7_12_v3	[]
PF3D7_1237600	+	protein_coding_gene	1568038	1571016	Pf3D7_12_v3	[]
PF3D7_1237700	+	protein_coding_gene	1571678	1574455	Pf3D7_12_v3	[]
PF3D7_1237800	+	protein_coding_gene	1574710	1576036	Pf3D7_12_v3	[]
PF3D7_1237900	+	protein_coding_gene	1577146	1581262	Pf3D7_12_v3	[]
PF3D7_1238000	+	protein_coding_gene	1581356	1583229	Pf3D7_12_v3	[]
PF3D7_1238100	-	protein_coding_gene	1583244	1584842	Pf3D7_12_v3	[]
PF3D7_1238200	-	protein_coding_gene	1586261	1587466	Pf3D7_12_v3	[]
PF3D7_1238300	+	protein_coding_gene	1588614	1592466	Pf3D7_12_v3	['PF3D7_1238400']
PF3D7_1238400	-	protein_coding_gene	1592194	1593792	Pf3D7_12_v3	['PF3D7_1238300']
PF3D7_1238500	+	protein_coding_gene	1594236	1601396	Pf3D7_12_v3	['PF3D7_1238600']
PF3D7_1238600	-	protein_coding_gene	1600643	1603876	Pf3D7_12_v3	['PF3D7_1238500']
PF3D7_1238700	+	protein_coding_gene	1604376	1608415	Pf3D7_12_v3	[]
PF3D7_1238800	+	protein_coding_gene	1608501	1614434	Pf3D7_12_v3	['PF3D7_1238900']
PF3D7_1238900	-	protein_coding_gene	1612601	1618965	Pf3D7_12_v3	['PF3D7_1238800']
PF3D7_1239000	-	protein_coding_gene	1620278	1625196	Pf3D7_12_v3	[]
PF3D7_1239100	+	protein_coding_gene	1626020	1628546	Pf3D7_12_v3	[]
PF3D7_1239200	+	protein_coding_gene	1633606	1642562	Pf3D7_12_v3	[]
PF3D7_1239300	+	protein_coding_gene	1644546	1646283	Pf3D7_12_v3	[]
PF3D7_1239400	-	protein_coding_gene	1646612	1647151	Pf3D7_12_v3	[]
PF3D7_1239500	+	protein_coding_gene	1648422	1652428	Pf3D7_12_v3	[]
PF3D7_1239600	-	protein_coding_gene	1652687	1654402	Pf3D7_12_v3	[]
PF3D7_1239700	+	protein_coding_gene	1654438	1658821	Pf3D7_12_v3	[]
PF3D7_1239800	+	protein_coding_gene	1660331	1678083	Pf3D7_12_v3	[]
PF3D7_1239900	-	protein_coding_gene	1678397	1682107	Pf3D7_12_v3	[]
PF3D7_1240000	+	protein_coding_gene	1682613	1684787	Pf3D7_12_v3	[]
PF3D7_1240100	-	protein_coding_gene	1684977	1686307	Pf3D7_12_v3	[]
PF3D7_1240200	-	pseudogene	1688606	1691162	Pf3D7_12_v3	[]
PF3D7_1240300	+	protein_coding_gene	1694150	1703087	Pf3D7_12_v3	[]
PF3D7_1240400	+	protein_coding_gene	1704274	1712936	Pf3D7_12_v3	[]
PF3D7_1240500	-	ncRNA_gene	1715847	1715981	Pf3D7_12_v3	[]
PF3D7_1240600	+	protein_coding_gene	1719574	1727456	Pf3D7_12_v3	[]
PF3D7_1240700	+	pseudogene	1728774	1730007	Pf3D7_12_v3	[]
PF3D7_1240800	-	ncRNA_gene	1731821	1731955	Pf3D7_12_v3	[]
PF3D7_1240900	+	protein_coding_gene	1734992	1744191	Pf3D7_12_v3	[]
PF3D7_1241000	-	ncRNA_gene	1745289	1745423	Pf3D7_12_v3	[]
PF3D7_1241100	-	protein_coding_gene	1746049	1748494	Pf3D7_12_v3	[]
PF3D7_1241200	-	protein_coding_gene	1748659	1756683	Pf3D7_12_v3	[]
PF3D7_1241300	-	protein_coding_gene	1757506	1759613	Pf3D7_12_v3	[]
PF3D7_1241400	-	protein_coding_gene	1759687	1768105	Pf3D7_12_v3	[]
PF3D7_1241500	-	protein_coding_gene	1771518	1773908	Pf3D7_12_v3	[]
PF3D7_1241600	+	protein_coding_gene	1774021	1776962	Pf3D7_12_v3	[]
PF3D7_1241700	+	protein_coding_gene	1777080	1779980	Pf3D7_12_v3	['PF3D7_1241800']
PF3D7_1241800	-	protein_coding_gene	1779442	1783743	Pf3D7_12_v3	['PF3D7_1241700', 'PF3D7_1241900']
PF3D7_1241900	+	protein_coding_gene	1783520	1787102	Pf3D7_12_v3	['PF3D7_1241800', 'PF3D7_1242000']
PF3D7_1242000	-	protein_coding_gene	1786955	1788989	Pf3D7_12_v3	['PF3D7_1241900']
PF3D7_1242100	+	protein_coding_gene	1790348	1790763	Pf3D7_12_v3	[]
PF3D7_1242200	+	protein_coding_gene	1791156	1793341	Pf3D7_12_v3	['PF3D7_1242300']
PF3D7_1242300	-	protein_coding_gene	1793174	1795330	Pf3D7_12_v3	['PF3D7_1242200']
PF3D7_1242400	+	protein_coding_gene	1795820	1798227	Pf3D7_12_v3	[]
PF3D7_1242500	+	protein_coding_gene	1798386	1800204	Pf3D7_12_v3	[]
PF3D7_1242600	+	protein_coding_gene	1800215	1802786	Pf3D7_12_v3	[]
PF3D7_1242700	+	protein_coding_gene	1803130	1804735	Pf3D7_12_v3	[]
PF3D7_1242800	-	protein_coding_gene	1805206	1808574	Pf3D7_12_v3	[]
